"isDisabled","ref","type","baseWeapon","baseMods","supportedAttachments","lootTags","tier","pingCommsAction","fakeAmmoIcon","icon","pickupModel","skinOverride","attachSound","pickupSound_1p","pickupSound_3p","carrySound","pickupString","desc","countPerDrop","inventorySlotCount","netInt","passive","minPVPCurrency","maxPVPCurrency","scrapValue","droppodRotate","conditional","isDynamic","pretendsToBeBlank"
false,"quadrupler_flag","custom_pickup","","","","",4,"","","rui/hud/gametype_icons/survival/dna_station","mdl/props/arc_tool_sp/arc_tool_sp_animated.rmdl",0,"","survival_loot_pickup_ArcBlade","survival_loot_pickup_3p_ArcBlade","","#SURVIVAL_PICKUP_QUADRUPLER","#SURVIVAL_PICKUP_QUADRUPLER_HINT",1,1,"","",0,0,0,false,false,false,false
false,"mp_ability_void_ring","gadget","","","","",2,"PING_OFFHAND_VOID_RING","","rui/hud/gametype_icons/survival/void_ring_icon","mdl/props/void_ring/loot_void_ring.rmdl",0,"","Survival_Loot_Pickup_VoidRing","Survival_Loot_Pickup_3p_VoidRing","","#SURVIVAL_PICKUP_VOID_RING","#SURVIVAL_PICKUP_VOID_RING_HINT",2,2,"","",0,0,5,false,true,false,false
false,"mp_ability_mobile_respawn_beacon","gadget","","","","",2,"PING_LOOT_RESPAWN_MOBILE","","rui/hud/gametype_icons/survival/mobile_respawn_beacon_icon","mdl/weapons/beacon_capsule_01/beacon_capsule_01.rmdl",0,"","Survival_Loot_Pickup_MobileRespawnBeacon_Capsule","Survival_Loot_Pickup_3p_MobileRespawnBeacon_Capsule","","#SURVIVAL_PICKUP_MOBILE_RESPAWN","#SURVIVAL_PICKUP_MOBILE_RESPAWN_HINT",1,1,"","",0,0,5,true,true,false,false
false,"loot_marvin_arm","marvin_arm","","","","",4,"PING_ITEM_MARVIN_ARM","","rui/hud/loot/loot_marvin_arm","mdl/robotics_r5/marvin/marvin_base_v2_arm.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_MARVIN_ARM","#SURVIVAL_PICKUP_MARVIN_ARM_HINT",1,1,"","",0,0,0,false,false,false,false
false,"ship_keycard","ship_keycard","","","","",5,"PING_ITEM_SHIP_KEYCARD","","rui/hud/gametype_icons/survival/data_knife","mdl/weapons_r5/loot/_master/w_loot_msc_keycard_v1.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_SHIP_KEYCARD","#SURVIVAL_PICKUP_SHIP_KEYCARD_HINT",1,1,"","",0,0,0,false,false,false,false
false,"mp_ability_redeploy_balloon","gadget","","","","",2,"PING_LOOT_REDEPLOY_BALLOON","","rui/hud/evac_tower/evac_tower_loot","mdl/props/evac_tower_loot/evac_tower_loot.rmdl",0,"","Survival_Loot_Pickup_EvacTower_1P","Survival_Loot_Pickup_EvacTower_3P","","#SURVIVAL_PICKUP_REDEPLOY_BALLOON","#SURVIVAL_PICKUP_REDEPLOY_BALLOON_HINT",1,1,"","",0,0,5,false,true,false,false
false,"expired_banners","custom_pickup","","","","",5,"REPLY_RESPAWN_YES","","rui/hud/gametype_icons/survival/dna_station","mdl/props/ultimate_accelerant/ultimate_accelerant_banner_crafting.rmdl",0,"","Season51_loot_pickup_TreasurePack","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_CRAFTED_BANNER","#SURVIVAL_PICKUP_CRAFTED_BANNER_HINT",1,0,"","",0,0,0,false,false,false,false
false,"mp_ability_copycat_kit_bloodhound_sonar","gadget","","","","",2,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",1,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_COPYCAT_KIT_BLOODHOUND","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_TACT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_horizon_elevator","gadget","","","","",2,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",3,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_COPYCAT_KIT_HORIZON","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_TACT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_mirage_holopilot","gadget","","","","",2,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",4,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_COPYCAT_KIT_MIRAGE","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_TACT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_wraith_phase_walk","gadget","","","","",2,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",2,"","Survival_Loot_Pickup_CopyCat_Tactical","Survival_Loot_Pickup_3p_CopyCat_Tactical","","#SURVIVAL_PICKUP_COPYCAT_KIT_WRAITH","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_TACT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_catalyst_wall","gadget","","","","",3,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",5,"","Survival_Loot_Pickup_CopyCat_Ultimate","Survival_Loot_Pickup_3p_CopyCat_Ultimate","","#SURVIVAL_PICKUP_COPYCAT_KIT_CATALYST","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_ULT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_octane_pad","gadget","","","","",3,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",6,"","Survival_Loot_Pickup_CopyCat_Ultimate","Survival_Loot_Pickup_3p_CopyCat_Ultimate","","#SURVIVAL_PICKUP_COPYCAT_KIT_OCTANE","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_ULT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_ash_phase_blade","gadget","","","","",3,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",7,"","Survival_Loot_Pickup_CopyCat_Ultimate","Survival_Loot_Pickup_3p_CopyCat_Ultimate","","#SURVIVAL_PICKUP_COPYCAT_KIT_ASH","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_ULT",1,1,"","",0,0,5,true,true,false,false
false,"mp_ability_copycat_kit_caustic_grenade_gas","gadget","","","","",3,"PING_ITEM_COPYCAT_KIT","","rui/hud/gametype_icons/survival/supply_drop","mdl\weapons_r5\loot\w_loot_misc_copycat_kit.rmdl",8,"","Survival_Loot_Pickup_CopyCat_Ultimate","Survival_Loot_Pickup_3p_CopyCat_Ultimate","","#SURVIVAL_PICKUP_COPYCAT_KIT_CAUSTIC","#SURVIVAL_PICKUP_COPYCAT_KIT_HINT_ULT",1,1,"","",0,0,5,true,true,false,false
false,"mp_weapon_titan_sword","main_weapon","","","","melee",5,"PING_WEAPON_TITAN_SWORD","rui/hud/gametype_icons/survival/sur_ammo_buster_sword","","mdl/weapons/titansword/w_loot_titansword.rmdl",0,"","titansword_pickup_1p","titansword_pickup_3p","","#WPN_TITAN_SWORD","#WPN_TITAN_SWORD_DESC",1,1,"","",0,0,20,true,false,false,false
false,"fr_nessie","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",0,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_yellow","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",1,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_pink","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",2,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_turquoise","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",3,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_blue","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",4,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_red","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",5,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_moy","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",6,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_large","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools_large.rmdl",0,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE_LARGE","#SURVIVAL_PICKUP_NESSIE_LARGE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"fr_nessie_lavender","collectable_nessie","","","","",5,"PING_COLLECTIBLE_NESSIE","","rui/gamemodes/tdm/tdm_squad_icon0_easteregg","mdl/props/nessie/nessie_april_fools.rmdl",7,"","AFLTM_Vocal_Wander","AFLTM_Vocal_Wander","","#SURVIVAL_PICKUP_NESSIE","#SURVIVAL_PICKUP_NESSIE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"mp_weapon_grenade_rev_shell","ordnance","","","","",1,"PING_ITEM_REV_SHELL","","rui/ordnance_icons/grenade_rev_shell","mdl/props/skull_grenade/skull_grenade_base_w.rmdl",0,"","weapon_revshellseeker_pickup_1p","weapon_revshellseeker_pickup_3p","","","#SURVIVAL_PICKUP_REV_SHELL_HINT",1,1,"","",0,0,5,true,true,false,false
false,"candy_pickup","candy_pickup","","","","",4,"PING_ITEM_CANDY","","rui/hud/loot/loot_candy_pickup","mdl\weapons_r5\loot\w_loot_misc_candy_bucket.rmdl",0,"","Survival_Loot_Pickup_Candy_Blast_1P","Survival_Loot_Pickup_Candy_Blast_3P","","#SURVIVAL_PICKUP_CANDY","#SURVIVAL_PICKUP_CANDY_HINT",1,1,"","",0,0,0,false,false,false,false
false,"hopup_golden_horse_blue","attachment","","","","",2,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_blue","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",2,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_golden_horse_green","attachment","","","","",1,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_green","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",1,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_golden_horse_yellow","attachment","","","","",4,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_yellow","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",4,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_golden_horse_purple","attachment","","","","",3,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_purple","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",3,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","",0,0,10,false,false,false,false
false,"hopup_golden_horse_red","attachment","","","","",5,"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","rui/pilot_loadout/mods/hopup_golden_horse_red","mdl/weapons_r5/loot/w_loot_misc_ragold_orb.rmdl",5,"survival_loot_attach_stabilizer","materia_equip_1P","materia_equip_3P","","","",1,1,"","",0,0,10,false,false,false,false
false,"mp_pickup_xp_cache","evo_pickup","","","","",2,"PING_ITEM_XP_CACHE","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache_small","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE","#SURVIVAL_PICKUP_XP_CACHE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"mp_pickup_xp_cache_dynamic","evo_pickup","","","","",4,"PING_ITEM_XP_CACHE_FULL","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE_DYNAMIC","#SURVIVAL_PICKUP_XP_CACHE_DYNAMIC_HINT",1,1,"","",0,0,0,false,false,false,false
false,"mp_pickup_xp_cache_large","evo_pickup","","","","",3,"PING_ITEM_XP_CACHE","","rui/hud/gametype_icons/survival/upgrade_station_large","mdl/props/evo_cache_prop_w/evo_cache_prop_w.rmdl",0,"","survival_loot_pickup_evoCache_large","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_XP_CACHE_LARGE","#SURVIVAL_PICKUP_XP_CACHE_LARGE_HINT",1,1,"","",0,0,0,false,false,false,false
false,"sh_bounty_hunt","evo_pickup","","","","",5,"PING_ITEM_THE_HUNT","","rui/hud/poi_icons/poi_hunt_datapad","mdl/props/ultimate_accelerant/ultimate_accelerant.rmdl",0,"","survival_loot_pickup_VaultKey","survival_loot_pickup_3p_tactical_ammo","","#SURVIVAL_PICKUP_THE_HUNT","#SURVIVAL_PICKUP_THE_HUNT_HINT",1,1,"","",0,0,0,false,false,false,false
"bool","string","string","string","string","string","string","int","string","asset_noprecache","asset_noprecache","asset","int","string","string","string","string","string","string","int","int","string","string","int","int","int","bool","bool","bool","bool"
