"event","notes","menuText","shortText","chatText","attachmentPoints","aliasSubname","hasCalm","hasCalmFar","hasUrgent","hasUrgentFar","subEvent","flavorEvent","defaultIcon","pingAsset","hasForcedTempVoice"
"PING_MAGGIE_WRECKING_BALL","","#PROMPT_PING_MAGGIE_WRECKING_BALL","#PROMPT_PING_MAGGIE_WRECKING_BALL","#PING_MAGGIE_WRECKING_BALL","","",false,false,false,false,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_MOBILE_SHIELD","","#PROMPT_PING_MOBILE_SHIELD","#PROMPT_PING_MOBILE_SHIELD","#PING_MOBILE_SHIELD","","ping_mobileShieldNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_ENEMY_MOBILE_SHIELD","","#PROMPT_PING_ENEMY_MOBILE_SHIELD","#PROMPT_PING_ENEMY_MOBILE_SHIELD","#PING_ENEMY_MOBILE_SHIELD","","ping_mobileShieldEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_CASTLE_WALL","","#PROMPT_PING_CASTLE_WALL","#PROMPT_PING_CASTLE_WALL","#PING_CASTLE_WALL","","ping_castleWallNeutral",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_ENEMY_CASTLE_WALL","","#PROMPT_PING_ENEMY_CASTLE_WALL","#PROMPT_PING_ENEMY_CASTLE_WALL","#PING_ENEMY_CASTLE_WALL","","ping_castleWallEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_CASTLE_WALL_ENERGIZED","","#PROMPT_PING_CASTLE_WALL","#PROMPT_PING_CASTLE_WALL","#PING_CASTLE_WALL","","ping_castleWallNeutralEnergized",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_ENEMY_CASTLE_WALL_ENERGIZED","","#PROMPT_PING_ENEMY_CASTLE_WALL","#PROMPT_PING_ENEMY_CASTLE_WALL","#PING_ENEMY_CASTLE_WALL","","ping_castleWallEnemyEnergized",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_BARRICADED_DOOR","","#PROMPT_PING_BARRICADED_DOOR","#PROMPT_PING_BARRICADED_DOOR","#PING_BARRICADED_DOOR","","ping_doorClosed",true,true,true,true,"SUB_TYPE_BARRICADED_DOOR","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_BARRICADED_DOOR_OPEN","","#PROMPT_PING_BARRICADED_DOOR_OPEN","#PROMPT_PING_BARRICADED_DOOR_OPEN","#PING_BARRICADED_DOOR_OPEN","","ping_dooropen",true,true,true,true,"SUB_TYPE_BARRICADED_DOOR","","rui/hud/ping/icon_ping_someonesbeen","settings/itemflav/ping/ping_enemy.rpak",false
"SUB_TYPE_BARRICADED_DOOR","","","","","","ping_doorFortifiedFerro",true,false,true,false,"","","","",false
"PING_PIERCING_SPIKES","","#PROMPT_PING_PIERCING_SPIKES","#PROMPT_PING_PIERCING_SPIKES","#PING_PIERCING_SPIKES","","ping_spikesFerro",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_PIERCING_SPIKES_ENEMY","","#PROMPT_PING_PIERCING_SPIKES_ENEMY","#PROMPT_PING_PIERCING_SPIKES_ENEMY","#PING_PIERCING_SPIKES_ENEMY","","ping_spikesFerro",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_DARK_VEIL","","#PROMPT_PING_DARK_VEIL","#PROMPT_PING_DARK_VEIL","#PING_DARK_VEIL","","ping_barrierFerro",true,true,true,true,"","","rui/hud/ping/icon_ping_watch","settings/itemflav/ping/ping_go.rpak",false
"PING_DARK_VEIL_ENEMY","","#PROMPT_PING_DARK_VEIL_ENEMY","#PROMPT_PING_DARK_VEIL_ENEMY","#PING_DARK_VEIL_ENEMY","","ping_barrierFerro",true,true,true,true,"","","rui/hud/ping/icon_ping_enemy","settings/itemflav/ping/ping_enemy.rpak",false
"PING_BLOODHOUND_WHITE_RAVEN","","#PROMPT_PING_BLOODHOUND_WHITE_RAVEN","#PROMPT_PING_BLOODHOUND_WHITE_RAVEN","#PING_BLOODHOUND_WHITE_RAVEN","","pingClue_breadcrumb",true,false,true,false,"","","rui\hud\ping\icon_ping_raven","settings/itemflav/ping/ping_go.rpak",false
"PING_BLOODHOUND_WHITE_RAVEN_TARGET_LOC","","#PROMPT_PING_BLOODHOUND_WHITE_RAVEN","#PROMPT_PING_BLOODHOUND_WHITE_RAVEN_SHORT","#PING_BLOODHOUND_WHITE_RAVEN_TARGET_LOC","","",true,true,true,true,"","","rui\hud\ping\icon_ping_raven","settings/itemflav/ping/ping_go.rpak",false
"PING_PHASE_RUNNER","","#PROMPT_PING_PHASE_RUNNER","#PROMPT_PING_PHASE_RUNNER","#PING_PHASE_RUNNER","","ping_phaserunner",true,true,true,true,"","","rui/hud/ultimate_icons/ultimate_wraith","",false
"PING_EXPLOSIVEHOLD","","#PROMPT_PING_EXPLOSIVEHOLD","#PROMPT_PING_EXPLOSIVEHOLD","#PROMPT_PING_EXPLOSIVEHOLD","","ping_explosiveHold",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_EXPLOSIVEHOLD_OPEN","","#PROMPT_PING_EXPLOSIVEHOLD_OPEN","#PROMPT_PING_EXPLOSIVEHOLD_OPEN","#PROMPT_PING_EXPLOSIVEHOLD_OPEN","","ping_explosiveHoldOpen",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_EXPLOSIVEHOLD_REQUEST","","#PROMPT_PING_EXPLOSIVEHOLD_REQUEST","#PROMPT_PING_EXPLOSIVEHOLD_REQUEST","#PROMPT_PING_EXPLOSIVEHOLD_REQUEST","","ping_explosiveHold",true,true,true,true,"SUB_TYPE_EXPLOSIVEHOLD_REQUEST","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"SUB_TYPE_EXPLOSIVEHOLD_REQUEST","","","","","","ping_explosiveHoldRequest",true,false,true,false,"","","","",false
"QUICKCHAT_SKYDIVE_ENEMIES_NEARBY","","","#QUICKCHAT_SKYDIVE_ENEMIES_NEARBY","#QUICKCHAT_SKYDIVE_ENEMIES_NEARBY","","bc_enemyLandedClose",false,false,false,false,"","","","",false
"PING_CONTROL_OBJECTIVE_DEFEND","","#PROMPT_PING_CONTROL_OBJECTIVE","#PROMPT_PING_CONTROL_OBJECTIVE_DEFEND_SHORT","#PING_CONTROL_OBJECTIVE_DEFEND","","ping_ctrlZoneDefend",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_CONTROL_OBJECTIVE_ATTACK","","#PROMPT_PING_CONTROL_OBJECTIVE","#PROMPT_PING_CONTROL_OBJECTIVE_ATTACK_SHORT","#PING_CONTROL_OBJECTIVE_ATTACK","","ping_ctrlZoneAttack",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_SHIP_VAULT","","#PROMPT_PING_SHIP_VAULT","#PROMPT_PING_SHIP_VAULT_SHORT","#PING_SHIP_VAULT","","ping_bridge",true,true,true,true,"SUB_TYPE_SHIP_VAULT_KEY_NEED","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_ITEM_SHIP_KEYCARD","","","","#PING_LOOT","","ping_keyCard",true,false,true,false,"","","","",false
"PING_SHIP_VAULT_HAS_KEY_SELF","","#PROMPT_PING_SHIP_VAULT","#PROMPT_PING_SHIP_VAULT_SHORT","#PING_SHIP_VAULT_HAS_KEY","","ping_bridge",true,true,true,true,"SUB_TYPE_SHIP_VAULT_KEY_HAS_SELF","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_SHIP_VAULT_HAS_KEY_SQUAD","","#PROMPT_PING_SHIP_VAULT","#PROMPT_PING_SHIP_VAULT_SHORT","#PING_SHIP_VAULT_HAS_KEY","","ping_bridge",true,true,true,true,"SUB_TYPE_SHIP_VAULT_KEY_HAS_SQUAD","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"SUB_TYPE_SHIP_VAULT_KEY_NEED","","","","","","ping_typeKeyCardNeed",true,false,true,false,"","","","",false
"SUB_TYPE_SHIP_VAULT_KEY_HAS_SQUAD","","","","","","ping_typeKeyCardHaveSquad",true,false,true,false,"","","","",false
"SUB_TYPE_SHIP_VAULT_KEY_HAS_SELF","","","","","","ping_typeKeyCardHaveSelf",true,false,true,false,"","","","",false
"PING_SHIP_VAULT_REVEAL","","#PROMPT_PING_SHIP_VAULT","#PROMPT_PING_SHIP_VAULT_SHORT","#PING_SHIP_VAULT_REVEAL","","ping_bridge",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_PATHFINDER_STATUE","","#PROMPT_PING_PATHFINDER_STATUE","#PROMPT_PING_PATHFINDER_STATUE","#PING_PATHFINDER_STATUE","","ping_pathStatue",true,true,true,true,"","","rui/menu/buttons/battlepass/character_skin_pathfinder","",false
"PING_ABILITY_ECHO_LOCATOR_ENEMY","","#WPN_ECHO_LOCATOR","","","","ping_exhibitEnemy",true,true,true,true,"","","rui/hud/ping/icon_ping_pariah_ult","settings/itemflav/ping/ping_ent_echo_locator.rpak",false
"PING_ABILITY_ECHO_LOCATOR_FRIENDLY","","#WPN_ECHO_LOCATOR","","","","ping_exhibitNeutral",true,false,true,false,"","","rui/hud/ping/icon_ping_pariah_ult","settings/itemflav/ping/ping_ent_echo_locator.rpak",false
"PING_ABILITY_ECHO_LOCATOR","","#WPN_ECHO_LOCATOR","","","","",false,false,false,false,"","","rui/hud/ping/icon_ping_pariah_ult","settings/itemflav/ping/ping_ent_echo_locator.rpak",false
"HEARTBEAT_SENSOR_DETECT_ENEMY","","","","","","ping_passiveDetectEnemy",true,false,true,false,"","","","",false
"HEARTBEAT_SENSOR_NO_ENEMY","","","","","","ping_passiveDetectNegative",true,false,true,false,"","","","",false
"PING_PROWLER_DEN","","#PROMPT_PING_ENEMY_NPC_PROWLER_DEN","#PROMPT_PING_ENEMY_NPC_PROWLER_DEN","#PING_ENEMY_NPC_PROWLER_DEN","","ping_spotProwlerDen",true,true,true,true,"","","rui/hud/common/objective_marker_wildlife","settings/itemflav/ping/ping_hostile_poi.rpak",false
"PING_PROWLER_DEN_EMPTY","","#PROMPT_PING_ENEMY_NPC_PROWLER_DEN_EMPTY","#PROMPT_PING_ENEMY_NPC_PROWLER_DEN_EMPTY","#PING_ENEMY_NPC_PROWLER_DEN_EMPTY","","ping_spotProwlerDenEmpty",true,true,true,true,"","","rui/hud/common/objective_marker_wildlife","settings/itemflav/ping/ping_hostile_poi.rpak",false
"PING_SPIDER_EGGS","","#PROMPT_PING_ENEMY_NPC_SPIDER_EGGS","#PROMPT_PING_ENEMY_NPC_SPIDER_EGGS","#PING_ENEMY_NPC_SPIDER_EGGS","","ping_spotSpiderEgg",true,true,true,true,"","","rui/hud/common/objective_marker_wildlife","settings/itemflav/ping/ping_hostile_poi.rpak",false
"PING_SPIDER_EGGS_HATCHED","","#PROMPT_PING_ENEMY_NPC_SPIDER_EGGS_HATCHED","#PROMPT_PING_ENEMY_NPC_SPIDER_EGGS_HATCHED","#PING_ENEMY_NPC_SPIDER_EGGS_HATCHED","","ping_spotspidereggempty",true,true,true,true,"","","rui/hud/common/objective_marker_wildlife","settings/itemflav/ping/ping_hostile_poi.rpak",false
"PING_RAMPART_TT_MURAL","","#PROMPT_PING_RAMPART_TT_MURAL","#PROMPT_PING_RAMPART_TT_MURAL","","","ping_billboardObjectR",true,false,false,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_RAMPART_TT_VEND","","","","","","ping_vendingMachine",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_WEAPON_3030_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_found3030",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_3030","","",false
"PING_WEAPON_MASTIFF_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundMastiff",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_MASTIFF","","",false
"PING_WEAPON_HEMLOK_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundHemlok",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_HEMLOK","","",false
"PING_WEAPON_G7_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundG7",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_G7","","",false
"PING_WEAPON_ALTERNATOR_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundAlternator",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_ALTERNATOR","","",false
"PING_WEAPON_R97_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundR99",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_R97","","",false
"PING_WEAPON_DMR_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundDmr",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_DMR","","",false
"PING_WEAPON_SPITFIRE_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundSpitfire",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_SPITFIRE","","",false
"PING_WEAPON_R201_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundR301",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_R201","","",false
"PING_WEAPON_EVA_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundEva",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_EVA","","",false
"PING_WEAPON_MOZAMBIQUE_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundMozambique",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_MOZAMBIQUE","","",false
"PING_WEAPON_WINGMAN_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundWingman",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_WINGMAN","","",false
"PING_WEAPON_SEMIPISTOL_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundP2020",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_SEMIPISTOL","","",false
"PING_WEAPON_AUTOPISTOL_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundRE45",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_AUTOPISTOL","","",false
"PING_WEAPON_DRAGON_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundRampage",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_DRAGON","","",false
"PING_WEAPON_FLATLINE_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundFlatline",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_FLATLINE","","",false
"PING_WEAPON_PROWLER_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundprowler",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_PROWLER","","",false
"PING_WEAPON_CAR_RAMPARTSPECIAL","","","","#PING_LOOT","","ping_foundCarsmg",true,false,true,false,"SUB_TYPE_RAMPARTSPECIAL","FLAVOR_WEAPON_CAR","","",false
"PING_GRAVITYCANNON","","#PROMPT_PING_GRAVITYCANNON","#PROMPT_PING_GRAVITYCANNON","#PING_GRAVITYCANNON","","ping_gravityCannon",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"FIRING_RANGE_TARGET_SPEED_CHANGE","","","#TARGET_SPEED_CHANGE","#TARGET_SPEED_CHANGE","","",false,false,false,false,"","","","",false
"PING_IMC_ARMORY_EXT","","#PROMPT_PING_IMC_ARMORY_EXT","#PROMPT_PING_IMC_ARMORY_EXT","#PING_IMC_ARMORY_EXT","","ping_armory",true,true,true,true,"","","rui/hud/minimap/icon_minimap_imc_armory","settings/itemflav/ping/ping_ent_imc_armory.rpak",false
"PING_IMC_ARMORY_PANEL","","#PROMPT_PING_IMC_ARMORY_PANEL","#PROMPT_PING_IMC_ARMORY_PANEL","#PING_IMC_ARMORY_PANEL","","ping_armoryPanelSpectre",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_GONDOLA","","#PROMPT_PING_GONDOLA","#PROMPT_PING_GONDOLA","#PING_GONDOLA","","ping_gondola",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_PANEL","generic control panel","#PROMPT_PING_PANEL","#PROMPT_PING_PANEL","#PING_PANEL","","ping_controlPanel",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_PANEL_COOLDOWN","generic control panel","#PROMPT_PING_PANEL_COOLDOWN","#PROMPT_PING_PANEL_COOLDOWN","#PING_PANEL_COOLDOWN","","ping_controlPanelCooldown",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_PANEL_INACTIVE","generic control panel","#PROMPT_PING_PANEL_INACTIVE","#PROMPT_PING_PANEL_INACTIVE","#PING_PANEL_INACTIVE","","ping_controlPanelDeactivated",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_GO_CAREPACKAGE","","","","","","ping_arenasGoCarePackage",false,true,false,false,"","","","",false
"PING_MEDBAY","","#PROMPT_PING_MEDBAY","#PROMPT_PING_MEDBAY_SHORT","#PING_MEDBAY","","ping_medbay",true,true,true,true,"","","rui/hud/ping/icon_ping_dronemedic","",false
"PING_MEDBAY_COOLDOWN","","#PROMPT_PING_MEDBAY","#PROMPT_PING_MEDBAY_SHORT","#PING_MEDBAY_COOLDOWN","","ping_medbay",true,true,true,true,"","","rui/hud/ping/icon_ping_dronemedic","",false
"PING_MEDBAY_DISABLED","","#PROMPT_PING_MEDBAY","#PROMPT_PING_MEDBAY_SHORT","#PING_MEDBAY_DISABLED","","",false,false,false,false,"","","rui/hud/ping/icon_ping_dronemedic","",false
"PROMPT_THANKS_RESPAWN","","#QUICKCHAT_REPSAWN_THANKS","#QUICKCHAT_REPSAWN_THANKS","#QUICKCHAT_REPSAWN_THANKS","","ping_thanksRespawn_calm",false,false,false,false,"","","","",false
"PING_LOOT_REDEPLOY_BALLOON","","","","#PING_LOOT","","ping_evacTower",true,false,true,false,"","","","",false
"PING_REDEPLOY_BALLOON","","#PROMPT_PING_REDEPLOY_BALLOON","#PROMPT_PING_REDEPLOY_BALLOON_SHORT","#PING_REDEPLOY_BALLOON","","ping_evacTowerDeployed",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"INVENTORY_HAS_REDEPLOY_BALLOON","","#PROMPT_QUICKCHAT_HAS_REDEPLOY_BALLOON","","#INVENTORY_HAS_REDEPLOY_BALLOON","","ping_evacTowerHave",true,false,true,false,"","","","",false
"REPLY_LOVE_YOU","","#PROMPT_REPLY_LOVE_YOU","","#REPLY_LOVE_YOU","","ping_thanks",false,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"REPLY_LOVE_YOU_MORE","","#PROMPT_REPLY_LOVE_YOU_MORE","","#REPLY_LOVE_YOU_MORE","","ping_thanks",false,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"REPLY_NO_I_LOVE_YOU_MORE","","#PROMPT_REPLY_NO_I_LOVE_YOU_MORE","","#REPLY_NO_I_LOVE_YOU_MORE","","ping_thanks",false,false,false,false,"","","rui/hud/ping/icon_ping_yes","",false
"REPLY_CAREPACKAGE_INSIGHT","","#PROMPT_CAREPACKAGE_INSIGHT","#PROMPT_CAREPACKAGE_INSIGHT","#REPLY_CAREPACKAGE_INSIGHT","","ping_carePackage",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"REPLY_CAREPACKAGE_INSIGHT_LOOTED","","#PROMPT_CAREPACKAGE_INSIGHT","#PROMPT_CAREPACKAGE_INSIGHT","#CARE_PACKAGE_INSIGHT_LOOTED","","ping_carePackage",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"REPLY_CAREPACKAGE_INSIGHT_FUTURE","","#PROMPT_CAREPACKAGE_INSIGHT","#PROMPT_CAREPACKAGE_INSIGHT","#REPLY_CAREPACKAGE_INSIGHT_FUTURE","","ping_revealCarePackage",true,true,true,true,"","","rui/hud/ping/icon_ping_yes","",false
"PING_MUNITIONS_BOX","","#PROMPT_PING_MUNITIONS_BOX","#PROMPT_PING_MUNITIONS_BOX_SHORT","#PING_MUNITIONS_BOX","","ping_supplyBinWeapon",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_SUPPORT_BOX","","#PROMPT_PING_SUPPORT_BOX","#PROMPT_PING_SUPPORT_BOX_SHORT","#PING_SUPPORT_BOX","","ping_supplyBinExtended",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ENCRYPTED_CONSOLE","","#PROMPT_PING_ENCRYPTED_CONSOLE","#PROMPT_PING_ENCRYPTED_CONSOLE_SHORT","#PING_ENCRYPTED_CONSOLE_BOX","","ping_ringConsole",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_OPENED_MUNITIONS_BOX","","#PROMPT_PING_MUNITIONS_BOX","#PROMPT_PING_MUNITIONS_BOX_SHORT","#PING_MUNITIONS_BOX_LOOT","","ping_supplyBinWeapon",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_OPENED_SUPPORT_BOX","","#PROMPT_PING_SUPPORT_BOX","#PROMPT_PING_SUPPORT_BOX_SHORT","#PING_SUPPORT_BOX_LOOT","","ping_supplyBinExtended",true,true,true,true,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_COPYCAT_KIT","","#PROMPT_PING_COPYCAT_KIT","","#PING_LOOT","","ping_foundCopycatKit",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_CANDY","","#PROMPT_PING_CANDY_PICKUP","","#PING_LOOT","","ping_foundHalloweenCandy",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_REV_SHELL","","#PROMPT_PING_REV_SHELL","","#PING_LOOT","","ping_foundRevShell",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_REV_SHELL_INAIR","","#PROMPT_PING_REV_SHELL_INAIR","#PROMPT_PING_REV_SHELL_INAIR","#PING_ITEM_REV_SHELL_INAIR","","ping_revShell",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_XP_CACHE_FULL","","","","#PING_LOOT","","ping_foundEvoCacheFull",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_ITEM_XP_CACHE","","","","#PING_LOOT","","ping_foundEvoCache",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_REDEYED_REV","","#PING_REDEYED_REV","","#PING_REDEYED_REV","","",false,false,false,false,"","","rui/gamemodes/rev_army/red_eye_rev_banner_icon_outline","settings/itemflav/ping/ping_redeyed_rev.rpak",false
"PING_EVAC_AREA","","#SHADOW_ARMY_EVAC_AREA","","","","",false,false,false,false,"","","rui/gamemodes/shadow_squad/evac_countdown","settings/itemflav/ping/ping_evac_ship.rpak",false
"PING_LEGEND_START_AREA","","#SHADOW_ARMY_LEGEND_SPAWN_AREA","","#SHADOW_ARMY_LEGEND_SPAWN_AREA","","",false,false,false,false,"","","rui/hud/ping/icon_ping_attack","settings/itemflav/ping/ping_enemy.rpak",false
"PING_RAMPART_TT_VENDING","","#RAMPART_TT_VENDING","#RAMPART_TT_VENDING","#RAMPART_TT_VENDING","","",false,false,false,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_go.rpak",false
"PING_XP_LEVEL_UP_ARMOR","","","#LEGEND_UPGRADE_REQUEST_XP_FOR_ARMOR","#LEGEND_UPGRADE_REQUEST_XP_FOR_ARMOR","","ping_needXpShield",true,false,true,false,"","","","",false
"PING_XP_LEVEL_UP_ABILITY","","","#LEGEND_UPGRADE_REQUEST_XP_FOR_ABILITIES","#LEGEND_UPGRADE_REQUEST_XP_FOR_ABILITIES","","ping_needXpAbility",true,false,true,false,"","","","",true
"PING_UPGRADE_STATION","","#PROMPT_PING_UPGRADE_STATION","#PROMPT_PING_UPGRADE_STATION_SHORT","#PING_UPGRADE_STATION","","ping_foundHarvester",true,false,true,false,"","","rui/hud/common/objective_marker","settings/itemflav/ping/ping_upgradestation.rpak",false
"QUICKCHAT_SKYDIVE_REV_NEARBY","","","#SHADOW_ARMY_REVS_NEARBY","#SHADOW_ARMY_REVS_NEARBY","","bc_enemyLandedClose_revenant",false,false,false,false,"","","","",false
"QUICKCHAT_SKYDIVE_SKINBAG_NEARBY","","","#SHADOW_ARMY_SKINBAG_NEARBY","#SHADOW_ARMY_SKINBAG_NEARBY","","bc_enemyLandedCloseLTM",false,false,false,false,"","","","",false
"SHADOWARMY_PING_RESPAWN_STATION","","#PROMPT_PING_RESPAWN_STATION","#PROMPT_PING_RESPAWN_STATION_SHORT","#PING_RESPAWN_STATION","","ping_respawnBeaconGoing",true,true,true,true,"","","","",false
"PING_WEAPON_TITAN_SWORD","","","","#PING_LOOT","","ping_foundTitanSword",true,false,true,false,"","","","",false
"QUICKCHAT_TITAN_SWORD_READY_FULL","","","","#WPN_TITAN_SWORD_SUPER_READY_QUICKCHAT","","ping_titanSwordUpdate_isReady",true,false,true,false,"","","rui/menu/dpad_comms/speech_hud","",false
"PING_ATTACHMENT_HOPUP_GOLDEN_HORSE","","","","#PING_LOOT","hopup","ping_typeModule",true,false,true,false,"","","","",false
"PING_NPC_LOOT_TICK_GH","","#PROMPT_PING_NPC_LOOT_TICK_GH","#PROMPT_PING_NPC_LOOT_TICK_GH","#PING_NPC_LOOT_TICK","","ping_lootTickGH",true,true,true,true,"","","rui/hud/ping/icon_ping_loot","settings/itemflav/ping/ping_looting.rpak",false
"PING_TRANSPORT_PORTAL_FRIENDLY","","#PROMPT_PING_TRANSPORT_PORTAL_FRIENDLY","#PROMPT_PING_TRANSPORT_PORTAL_FRIENDLY","#PING_TRANSPORT_PORTAL_FRIENDLY","","ping_nexus",true,true,true,true,"","","rui/hud/ultimate_icons/ultimate_alter","settings/itemflav/ping/ping_go.rpak",false
